id,label,channel,category,text,pattern_source
8028,scam,SMS,Refund Fraud,Loan approved Rs 8621. Pay processing fee Rs 500 at http://govt-subsidy.in,synthetic_generated
8029,scam,SMS,Govt Subsidy,"Dear customer, your PNB UPI account will be blocked in 24 hrs. Verify now: http://npci-update.com",synthetic_generated
8030,scam,WhatsApp,Govt Subsidy,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
8031,scam,WhatsApp,Account Block,Fake receipt generated of Rs 4101. Confirm immediately: http://govt-subsidy.in,synthetic_generated
8032,scam,WhatsApp,Lottery Scam,Loan approved Rs 48772. Pay processing fee Rs 500 at http://npci-update.com,synthetic_generated
8033,scam,WhatsApp,Refund Fraud,Refund of Rs 15163 is pending. Confirm your UPI ID here: http://refund-portal.org,synthetic_generated
8034,scam,SMS,Cashback Scam,Refund of Rs 18922 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
8035,scam,WhatsApp,Fake Loan,Get free cashback Rs 24116 on UPI. Claim offer: http://govt-subsidy.in,synthetic_generated
8036,scam,WhatsApp,Fake QR,Your electricity bill Rs 6426 unpaid. Pay now via http://upi-helpdesk.net to avoid disconnection.,synthetic_generated
8037,scam,SMS,Account Block,Pay Rs 15014 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
8038,scam,SMS,Overpayment,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
8039,scam,WhatsApp,Account Block,You have received Rs 44220 in your Axis account. Click http://npci-update.com to claim instantly.,synthetic_generated
8040,scam,WhatsApp,Fake Loan,Fake receipt generated of Rs 29837. Confirm immediately: http://govt-subsidy.in,synthetic_generated
8041,scam,SMS,Fake Loan,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://refund-portal.org",synthetic_generated
8042,scam,SMS,KYC Update,Loan approved Rs 26182. Pay processing fee Rs 500 at http://instant-claim.co,synthetic_generated
8043,scam,SMS,Impersonation,Your KYC for BOB is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
8044,scam,SMS,Refund Fraud,You have received Rs 20680 in your BOB account. Click http://upi-verify.in to claim instantly.,synthetic_generated
8045,scam,SMS,Fake Loan,Pay Rs 20924 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
8046,scam,WhatsApp,Govt Subsidy,Loan approved Rs 29204. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
8047,scam,SMS,Account Block,Govt subsidy Rs 38999 credited. Verify UPI ID at http://upi-helpdesk.net,synthetic_generated
8048,scam,WhatsApp,Govt Subsidy,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8049,scam,SMS,Impersonation,Your electricity bill Rs 40738 unpaid. Pay now via http://securebanking.co.in to avoid disconnection.,synthetic_generated
8050,scam,WhatsApp,Refund Fraud,Fake receipt generated of Rs 20093. Confirm immediately: http://upi-verify.in,synthetic_generated
8051,scam,SMS,Overpayment,Your KYC for PNB is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
8052,scam,WhatsApp,Fake QR,You have received Rs 8335 in your BOB account. Click http://govt-subsidy.in to claim instantly.,synthetic_generated
8053,scam,WhatsApp,Govt Subsidy,Pay Rs 37010 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
8054,scam,SMS,Overpayment,Loan approved Rs 40351. Pay processing fee Rs 500 at http://upi-verify.in,synthetic_generated
8055,scam,SMS,Fake Loan,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
8056,scam,WhatsApp,KYC Update,Suspicious login detected on your PNB UPI account. Secure now: http://refund-portal.org,synthetic_generated
8057,scam,SMS,KYC Update,Get free cashback Rs 42941 on UPI. Claim offer: http://instant-claim.co,synthetic_generated
8058,scam,WhatsApp,Account Block,Fake receipt generated of Rs 39000. Confirm immediately: http://upi-verify.in,synthetic_generated
8059,scam,WhatsApp,Refund Fraud,Your electricity bill Rs 37131 unpaid. Pay now via http://kyc-update.com to avoid disconnection.,synthetic_generated
8060,scam,SMS,Fake QR,Your SBI debit card has been blocked. Click http://govt-subsidy.in to unblock immediately.,synthetic_generated
8061,scam,SMS,Fake Loan,Pay Rs 23858 penalty to avoid FIR. Complete UPI payment at http://npci-update.com,synthetic_generated
8062,scam,SMS,Govt Subsidy,Pay Rs 25872 penalty to avoid FIR. Complete UPI payment at http://refund-portal.org,synthetic_generated
8063,scam,SMS,Refund Fraud,Suspicious login detected on your ICICI UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
8064,scam,WhatsApp,Overpayment,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8065,scam,SMS,Account Block,You have received Rs 22490 in your ICICI account. Click http://upi-verify.in to claim instantly.,synthetic_generated
8066,scam,SMS,Govt Subsidy,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://govt-subsidy.in",synthetic_generated
8067,scam,WhatsApp,Fake QR,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://refund-portal.org",synthetic_generated
8068,scam,SMS,Cashback Scam,Your HDFC debit card has been blocked. Click http://securebanking.co.in to unblock immediately.,synthetic_generated
8069,scam,WhatsApp,Account Block,Pay Rs 25699 penalty to avoid FIR. Complete UPI payment at http://instant-claim.co,synthetic_generated
8070,scam,WhatsApp,KYC Update,Get free cashback Rs 49136 on UPI. Claim offer: http://npci-update.com,synthetic_generated
8071,scam,WhatsApp,Account Block,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://secure-upi.co.in",synthetic_generated
8072,scam,WhatsApp,Refund Fraud,Fake receipt generated of Rs 20962. Confirm immediately: http://upi-verify.in,synthetic_generated
8073,scam,WhatsApp,KYC Update,Your BOB debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
8074,scam,WhatsApp,Impersonation,Congratulations! You won Rs 33363 lottery. Claim via UPI now: http://refund-portal.org,synthetic_generated
8075,scam,SMS,Overpayment,Your KYC for BOB is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
8076,scam,SMS,Refund Fraud,Get free cashback Rs 3608 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
8077,scam,SMS,Account Block,Your electricity bill Rs 7659 unpaid. Pay now via http://govt-subsidy.in to avoid disconnection.,synthetic_generated
8078,scam,WhatsApp,Impersonation,Govt subsidy Rs 17737 credited. Verify UPI ID at http://refund-portal.org,synthetic_generated
8079,scam,WhatsApp,Fake QR,Your electricity bill Rs 41640 unpaid. Pay now via http://npci-update.com to avoid disconnection.,synthetic_generated
8080,scam,SMS,Govt Subsidy,Loan approved Rs 7115. Pay processing fee Rs 500 at http://kyc-update.com,synthetic_generated
8081,scam,WhatsApp,Overpayment,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8082,scam,SMS,Account Block,Your PNB debit card has been blocked. Click http://npci-update.com to unblock immediately.,synthetic_generated
8083,scam,WhatsApp,Lottery Scam,Your HDFC debit card has been blocked. Click http://upi-verify.in to unblock immediately.,synthetic_generated
8084,scam,SMS,Fake QR,Govt subsidy Rs 33616 credited. Verify UPI ID at http://govt-subsidy.in,synthetic_generated
8085,scam,WhatsApp,Fake Loan,PAN KYC verification failed. Update here http://upi-verify.in,synthetic_generated
8086,scam,WhatsApp,Lottery Scam,Suspicious login detected on your Axis UPI account. Secure now: http://kyc-update.com,synthetic_generated
8087,scam,SMS,Refund Fraud,Refund of Rs 26172 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
8088,scam,SMS,Fake Loan,Your HDFC debit card has been blocked. Click http://upi-helpdesk.net to unblock immediately.,synthetic_generated
8089,scam,SMS,Cashback Scam,Pay Rs 9962 penalty to avoid FIR. Complete UPI payment at http://upi-helpdesk.net,synthetic_generated
8090,scam,SMS,KYC Update,Loan approved Rs 36238. Pay processing fee Rs 500 at http://secure-upi.co.in,synthetic_generated
8091,scam,WhatsApp,Lottery Scam,Loan approved Rs 46388. Pay processing fee Rs 500 at http://secure-upi.co.in,synthetic_generated
8092,scam,SMS,Overpayment,Your electricity bill Rs 11226 unpaid. Pay now via http://kyc-update.com to avoid disconnection.,synthetic_generated
8093,scam,WhatsApp,Lottery Scam,Get free cashback Rs 31235 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
8094,scam,SMS,Account Block,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8095,scam,SMS,Lottery Scam,Govt subsidy Rs 28398 credited. Verify UPI ID at http://upi-helpdesk.net,synthetic_generated
8096,scam,WhatsApp,Fake QR,You have received Rs 43032 in your BOB account. Click http://kyc-update.com to claim instantly.,synthetic_generated
8097,scam,WhatsApp,Overpayment,PAN KYC verification failed. Update here http://secure-upi.co.in,synthetic_generated
8098,scam,SMS,KYC Update,Suspicious login detected on your Axis UPI account. Secure now: http://secure-upi.co.in,synthetic_generated
8099,scam,SMS,KYC Update,Get free cashback Rs 4503 on UPI. Claim offer: http://upi-verify.in,synthetic_generated
8100,scam,WhatsApp,Impersonation,Refund of Rs 43194 is pending. Confirm your UPI ID here: http://instant-claim.co,synthetic_generated
8101,scam,WhatsApp,Lottery Scam,Congratulations! You won Rs 14092 lottery. Claim via UPI now: http://securebanking.co.in,synthetic_generated
8102,scam,WhatsApp,KYC Update,PAN KYC verification failed. Update here http://upi-helpdesk.net,synthetic_generated
8103,scam,SMS,Overpayment,Fake receipt generated of Rs 29153. Confirm immediately: http://kyc-update.com,synthetic_generated
8104,scam,WhatsApp,Govt Subsidy,Your PNB debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
8105,scam,SMS,Refund Fraud,Govt subsidy Rs 45741 credited. Verify UPI ID at http://upi-verify.in,synthetic_generated
8106,scam,WhatsApp,Account Block,Loan approved Rs 6564. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
8107,scam,WhatsApp,Overpayment,Refund of Rs 44661 is pending. Confirm your UPI ID here: http://secure-upi.co.in,synthetic_generated
8108,scam,WhatsApp,Refund Fraud,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://instant-claim.co",synthetic_generated
8109,scam,SMS,Lottery Scam,Your ICICI debit card has been blocked. Click http://upi-verify.in to unblock immediately.,synthetic_generated
8110,scam,WhatsApp,Account Block,PAN KYC verification failed. Update here http://kyc-update.com,synthetic_generated
8111,scam,WhatsApp,Fake Loan,Refund of Rs 24149 is pending. Confirm your UPI ID here: http://kyc-update.com,synthetic_generated
8112,scam,WhatsApp,Govt Subsidy,PAN KYC verification failed. Update here http://refund-portal.org,synthetic_generated
8113,scam,WhatsApp,KYC Update,Govt subsidy Rs 42843 credited. Verify UPI ID at http://govt-subsidy.in,synthetic_generated
8114,scam,SMS,Govt Subsidy,Refund of Rs 36278 is pending. Confirm your UPI ID here: http://upi-verify.in,synthetic_generated
8115,scam,SMS,Refund Fraud,Suspicious login detected on your BOB UPI account. Secure now: http://refund-portal.org,synthetic_generated
8116,scam,WhatsApp,Fake QR,Loan approved Rs 36693. Pay processing fee Rs 500 at http://upi-helpdesk.net,synthetic_generated
8117,scam,SMS,Impersonation,PAN KYC verification failed. Update here http://secure-upi.co.in,synthetic_generated
8118,scam,SMS,Refund Fraud,Congratulations! You won Rs 22842 lottery. Claim via UPI now: http://securebanking.co.in,synthetic_generated
8119,scam,SMS,Lottery Scam,Your electricity bill Rs 7146 unpaid. Pay now via http://instant-claim.co to avoid disconnection.,synthetic_generated
8120,scam,WhatsApp,Refund Fraud,Your SBI debit card has been blocked. Click http://npci-update.com to unblock immediately.,synthetic_generated
8121,scam,SMS,Refund Fraud,Your electricity bill Rs 22826 unpaid. Pay now via http://kyc-update.com to avoid disconnection.,synthetic_generated
8122,scam,SMS,Refund Fraud,Pay Rs 15157 penalty to avoid FIR. Complete UPI payment at http://secure-upi.co.in,synthetic_generated
8123,scam,WhatsApp,Cashback Scam,Fake receipt generated of Rs 24102. Confirm immediately: http://securebanking.co.in,synthetic_generated
8124,scam,WhatsApp,Govt Subsidy,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8125,scam,SMS,KYC Update,Your SBI debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
8126,scam,WhatsApp,Refund Fraud,Congratulations! You won Rs 27706 lottery. Claim via UPI now: http://secure-upi.co.in,synthetic_generated
8127,scam,WhatsApp,KYC Update,Fake receipt generated of Rs 28475. Confirm immediately: http://securebanking.co.in,synthetic_generated
8128,scam,WhatsApp,Fake Loan,You have received Rs 36245 in your BOB account. Click http://npci-update.com to claim instantly.,synthetic_generated
8129,scam,SMS,Overpayment,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8130,scam,WhatsApp,KYC Update,PAN KYC verification failed. Update here http://secure-upi.co.in,synthetic_generated
8131,scam,WhatsApp,Lottery Scam,Suspicious login detected on your HDFC UPI account. Secure now: http://refund-portal.org,synthetic_generated
8132,scam,SMS,Cashback Scam,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://npci-update.com",synthetic_generated
8133,scam,WhatsApp,Lottery Scam,Get free cashback Rs 41809 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
8134,scam,SMS,KYC Update,Your electricity bill Rs 34930 unpaid. Pay now via http://upi-verify.in to avoid disconnection.,synthetic_generated
8135,scam,SMS,Fake QR,Refund of Rs 6650 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
8136,scam,SMS,Fake QR,Refund of Rs 10807 is pending. Confirm your UPI ID here: http://securebanking.co.in,synthetic_generated
8137,scam,SMS,Govt Subsidy,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://upi-helpdesk.net",synthetic_generated
8138,scam,WhatsApp,Cashback Scam,Your SBI debit card has been blocked. Click http://npci-update.com to unblock immediately.,synthetic_generated
8139,scam,SMS,Refund Fraud,Refund of Rs 17745 is pending. Confirm your UPI ID here: http://govt-subsidy.in,synthetic_generated
8140,scam,WhatsApp,KYC Update,You have received Rs 45878 in your HDFC account. Click http://npci-update.com to claim instantly.,synthetic_generated
8141,scam,SMS,Lottery Scam,Congratulations! You won Rs 19552 lottery. Claim via UPI now: http://npci-update.com,synthetic_generated
8142,scam,WhatsApp,Cashback Scam,Congratulations! You won Rs 13139 lottery. Claim via UPI now: http://kyc-update.com,synthetic_generated
8143,scam,SMS,Govt Subsidy,Your KYC for PNB is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
8144,scam,SMS,KYC Update,You have received Rs 18493 in your BOB account. Click http://upi-verify.in to claim instantly.,synthetic_generated
8145,scam,WhatsApp,Overpayment,Your electricity bill Rs 40392 unpaid. Pay now via http://securebanking.co.in to avoid disconnection.,synthetic_generated
8146,scam,SMS,Govt Subsidy,Suspicious login detected on your PNB UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
8147,scam,WhatsApp,Govt Subsidy,Govt subsidy Rs 22616 credited. Verify UPI ID at http://upi-helpdesk.net,synthetic_generated
8148,scam,WhatsApp,Account Block,Suspicious login detected on your Kotak UPI account. Secure now: http://upi-verify.in,synthetic_generated
8149,scam,WhatsApp,Refund Fraud,Loan approved Rs 28176. Pay processing fee Rs 500 at http://upi-verify.in,synthetic_generated
8150,scam,SMS,Refund Fraud,Refund of Rs 24237 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
8151,scam,SMS,KYC Update,"Dear customer, your PNB UPI account will be blocked in 24 hrs. Verify now: http://kyc-update.com",synthetic_generated
8152,scam,WhatsApp,Fake Loan,"Dear customer, your SBI UPI account will be blocked in 24 hrs. Verify now: http://upi-verify.in",synthetic_generated
8153,scam,SMS,Overpayment,Loan approved Rs 38113. Pay processing fee Rs 500 at http://instant-claim.co,synthetic_generated
8154,scam,WhatsApp,Govt Subsidy,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://npci-update.com",synthetic_generated
8155,scam,WhatsApp,Impersonation,Your SBI debit card has been blocked. Click http://secure-upi.co.in to unblock immediately.,synthetic_generated
8156,scam,WhatsApp,Overpayment,Loan approved Rs 36392. Pay processing fee Rs 500 at http://npci-update.com,synthetic_generated
8157,scam,WhatsApp,Cashback Scam,Your KYC for ICICI is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
8158,scam,WhatsApp,Fake Loan,Loan approved Rs 8075. Pay processing fee Rs 500 at http://securebanking.co.in,synthetic_generated
8159,scam,WhatsApp,Lottery Scam,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://instant-claim.co",synthetic_generated
8160,scam,SMS,Fake QR,Suspicious login detected on your ICICI UPI account. Secure now: http://kyc-update.com,synthetic_generated
8161,scam,SMS,Refund Fraud,Refund of Rs 3680 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
8162,scam,SMS,KYC Update,Pay Rs 7732 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
8163,scam,WhatsApp,Lottery Scam,Govt subsidy Rs 41510 credited. Verify UPI ID at http://upi-helpdesk.net,synthetic_generated
8164,scam,SMS,Cashback Scam,Your SBI debit card has been blocked. Click http://npci-update.com to unblock immediately.,synthetic_generated
8165,scam,WhatsApp,Fake Loan,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://upi-verify.in",synthetic_generated
8166,scam,WhatsApp,Govt Subsidy,Congratulations! You won Rs 8234 lottery. Claim via UPI now: http://kyc-update.com,synthetic_generated
8167,scam,SMS,Fake Loan,Your electricity bill Rs 49504 unpaid. Pay now via http://secure-upi.co.in to avoid disconnection.,synthetic_generated
8168,scam,SMS,Impersonation,Get free cashback Rs 7893 on UPI. Claim offer: http://upi-verify.in,synthetic_generated
8169,scam,SMS,Fake Loan,Fake receipt generated of Rs 12801. Confirm immediately: http://npci-update.com,synthetic_generated
8170,scam,SMS,Lottery Scam,Your KYC for PNB is expiring today. Update now to avoid suspension: http://refund-portal.org,synthetic_generated
8171,scam,WhatsApp,KYC Update,Loan approved Rs 13543. Pay processing fee Rs 500 at http://securebanking.co.in,synthetic_generated
8172,scam,SMS,Refund Fraud,Refund of Rs 33436 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
8173,scam,WhatsApp,Govt Subsidy,PAN KYC verification failed. Update here http://secure-upi.co.in,synthetic_generated
8174,scam,SMS,Overpayment,Suspicious login detected on your ICICI UPI account. Secure now: http://npci-update.com,synthetic_generated
8175,scam,SMS,Fake Loan,Get free cashback Rs 6737 on UPI. Claim offer: http://npci-update.com,synthetic_generated
8176,scam,SMS,Impersonation,Pay Rs 45267 penalty to avoid FIR. Complete UPI payment at http://govt-subsidy.in,synthetic_generated
8177,scam,SMS,Fake QR,"Dear customer, your HDFC UPI account will be blocked in 24 hrs. Verify now: http://securebanking.co.in",synthetic_generated
8178,scam,WhatsApp,Account Block,Govt subsidy Rs 48390 credited. Verify UPI ID at http://secure-upi.co.in,synthetic_generated
8179,scam,SMS,Overpayment,Pay Rs 15587 penalty to avoid FIR. Complete UPI payment at http://instant-claim.co,synthetic_generated
8180,scam,SMS,Govt Subsidy,Refund of Rs 47571 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
8181,scam,WhatsApp,Cashback Scam,Refund of Rs 5538 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
8182,scam,SMS,Refund Fraud,"Dear customer, your BOB UPI account will be blocked in 24 hrs. Verify now: http://govt-subsidy.in",synthetic_generated
8183,scam,WhatsApp,Overpayment,Your electricity bill Rs 32784 unpaid. Pay now via http://npci-update.com to avoid disconnection.,synthetic_generated
8184,scam,WhatsApp,Fake QR,Fake receipt generated of Rs 47566. Confirm immediately: http://upi-verify.in,synthetic_generated
8185,scam,WhatsApp,Impersonation,Your KYC for HDFC is expiring today. Update now to avoid suspension: http://refund-portal.org,synthetic_generated
8186,scam,SMS,Cashback Scam,Your HDFC debit card has been blocked. Click http://securebanking.co.in to unblock immediately.,synthetic_generated
8187,scam,SMS,Cashback Scam,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8188,scam,WhatsApp,KYC Update,You have received Rs 35669 in your SBI account. Click http://npci-update.com to claim instantly.,synthetic_generated
8189,scam,WhatsApp,Fake Loan,Your electricity bill Rs 29426 unpaid. Pay now via http://refund-portal.org to avoid disconnection.,synthetic_generated
8190,scam,SMS,Govt Subsidy,Fake receipt generated of Rs 39872. Confirm immediately: http://upi-helpdesk.net,synthetic_generated
8191,scam,WhatsApp,Lottery Scam,You have received Rs 21098 in your Axis account. Click http://kyc-update.com to claim instantly.,synthetic_generated
8192,scam,WhatsApp,Impersonation,PAN KYC verification failed. Update here http://securebanking.co.in,synthetic_generated
8193,scam,WhatsApp,Refund Fraud,Suspicious login detected on your SBI UPI account. Secure now: http://upi-verify.in,synthetic_generated
8194,scam,WhatsApp,Account Block,Suspicious login detected on your Kotak UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
8195,scam,WhatsApp,Fake Loan,Your electricity bill Rs 1140 unpaid. Pay now via http://upi-helpdesk.net to avoid disconnection.,synthetic_generated
8196,scam,WhatsApp,Refund Fraud,You have received Rs 9265 in your Kotak account. Click http://refund-portal.org to claim instantly.,synthetic_generated
8197,scam,SMS,KYC Update,Your KYC for SBI is expiring today. Update now to avoid suspension: http://secure-upi.co.in,synthetic_generated
8198,scam,SMS,Account Block,PAN KYC verification failed. Update here http://securebanking.co.in,synthetic_generated
8199,scam,WhatsApp,Cashback Scam,Govt subsidy Rs 10385 credited. Verify UPI ID at http://upi-helpdesk.net,synthetic_generated
8200,scam,SMS,KYC Update,Your KYC for Axis is expiring today. Update now to avoid suspension: http://refund-portal.org,synthetic_generated
8201,scam,SMS,Cashback Scam,Refund of Rs 25879 is pending. Confirm your UPI ID here: http://kyc-update.com,synthetic_generated
8202,scam,SMS,Fake QR,Fake receipt generated of Rs 10002. Confirm immediately: http://kyc-update.com,synthetic_generated
8203,scam,SMS,Fake QR,Pay Rs 41560 penalty to avoid FIR. Complete UPI payment at http://securebanking.co.in,synthetic_generated
8204,scam,WhatsApp,Govt Subsidy,Refund of Rs 6380 is pending. Confirm your UPI ID here: http://instant-claim.co,synthetic_generated
8205,scam,WhatsApp,Impersonation,Your PNB debit card has been blocked. Click http://instant-claim.co to unblock immediately.,synthetic_generated
8206,scam,SMS,Fake QR,PAN KYC verification failed. Update here http://kyc-update.com,synthetic_generated
8207,scam,SMS,KYC Update,Your KYC for Axis is expiring today. Update now to avoid suspension: http://npci-update.com,synthetic_generated
8208,scam,WhatsApp,Overpayment,Your SBI debit card has been blocked. Click http://refund-portal.org to unblock immediately.,synthetic_generated
8209,scam,SMS,Cashback Scam,Your KYC for SBI is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
8210,scam,SMS,Lottery Scam,Congratulations! You won Rs 9092 lottery. Claim via UPI now: http://refund-portal.org,synthetic_generated
8211,scam,SMS,Fake QR,Suspicious login detected on your PNB UPI account. Secure now: http://upi-helpdesk.net,synthetic_generated
8212,scam,SMS,Impersonation,Refund of Rs 47891 is pending. Confirm your UPI ID here: http://npci-update.com,synthetic_generated
8213,scam,SMS,Refund Fraud,Your electricity bill Rs 37536 unpaid. Pay now via http://kyc-update.com to avoid disconnection.,synthetic_generated
8214,scam,WhatsApp,Cashback Scam,PAN KYC verification failed. Update here http://securebanking.co.in,synthetic_generated
8215,scam,WhatsApp,KYC Update,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8216,scam,WhatsApp,Lottery Scam,You have received Rs 8061 in your Axis account. Click http://securebanking.co.in to claim instantly.,synthetic_generated
8217,scam,SMS,Impersonation,Your HDFC debit card has been blocked. Click http://upi-verify.in to unblock immediately.,synthetic_generated
8218,scam,WhatsApp,Cashback Scam,You have received Rs 15920 in your Axis account. Click http://refund-portal.org to claim instantly.,synthetic_generated
8219,scam,WhatsApp,Fake Loan,Congratulations! You won Rs 20708 lottery. Claim via UPI now: http://instant-claim.co,synthetic_generated
8220,scam,WhatsApp,Cashback Scam,Your KYC for BOB is expiring today. Update now to avoid suspension: http://kyc-update.com,synthetic_generated
8221,scam,SMS,Cashback Scam,PAN KYC verification failed. Update here http://govt-subsidy.in,synthetic_generated
8222,scam,WhatsApp,Cashback Scam,Fake receipt generated of Rs 37381. Confirm immediately: http://upi-helpdesk.net,synthetic_generated
8223,scam,WhatsApp,KYC Update,Loan approved Rs 43524. Pay processing fee Rs 500 at http://kyc-update.com,synthetic_generated
8224,scam,WhatsApp,Fake Loan,Fake receipt generated of Rs 14981. Confirm immediately: http://npci-update.com,synthetic_generated
8225,scam,WhatsApp,Account Block,Get free cashback Rs 33674 on UPI. Claim offer: http://upi-helpdesk.net,synthetic_generated
8226,scam,SMS,Fake QR,Refund of Rs 37626 is pending. Confirm your UPI ID here: http://upi-helpdesk.net,synthetic_generated
8227,scam,WhatsApp,Impersonation,Your SBI debit card has been blocked. Click http://kyc-update.com to unblock immediately.,synthetic_generated
8228,scam,WhatsApp,Refund Fraud,Your UPI account is under verification. Provide OTP to continue.,synthetic_generated
8229,scam,SMS,Refund Fraud,Get free cashback Rs 34711 on UPI. Claim offer: http://upi-verify.in,synthetic_generated
8230,scam,SMS,Refund Fraud,Your KYC for Axis is expiring today. Update now to avoid suspension: http://upi-verify.in,synthetic_generated
8231,scam,WhatsApp,Lottery Scam,Govt subsidy Rs 6145 credited. Verify UPI ID at http://secure-upi.co.in,synthetic_generated
8232,scam,WhatsApp,Lottery Scam,Congratulations! You won Rs 24805 lottery. Claim via UPI now: http://instant-claim.co,synthetic_generated
8233,scam,SMS,Govt Subsidy,Govt subsidy Rs 19946 credited. Verify UPI ID at http://govt-subsidy.in,synthetic_generated
8234,scam,SMS,Fake Loan,Pay Rs 11691 penalty to avoid FIR. Complete UPI payment at http://upi-helpdesk.net,synthetic_generated
8235,scam,WhatsApp,Fake Loan,Your BOB debit card has been blocked. Click http://securebanking.co.in to unblock immediately.,synthetic_generated
8236,scam,WhatsApp,Lottery Scam,"Dear customer, your Kotak UPI account will be blocked in 24 hrs. Verify now: http://npci-update.com",synthetic_generated
8237,scam,WhatsApp,Overpayment,Your KYC for BOB is expiring today. Update now to avoid suspension: http://govt-subsidy.in,synthetic_generated
8238,scam,SMS,Cashback Scam,Loan approved Rs 4078. Pay processing fee Rs 500 at http://upi-verify.in,synthetic_generated
8239,scam,WhatsApp,Account Block,Govt subsidy Rs 7958 credited. Verify UPI ID at http://instant-claim.co,synthetic_generated
8240,scam,WhatsApp,Fake Loan,Pay Rs 10608 penalty to avoid FIR. Complete UPI payment at http://npci-update.com,synthetic_generated
8241,scam,SMS,Govt Subsidy,Get free cashback Rs 6125 on UPI. Claim offer: http://securebanking.co.in,synthetic_generated
8242,scam,SMS,Cashback Scam,Pay Rs 3812 penalty to avoid FIR. Complete UPI payment at http://upi-verify.in,synthetic_generated
8243,scam,SMS,Fake QR,Loan approved Rs 8823. Pay processing fee Rs 500 at http://secure-upi.co.in,synthetic_generated
8244,scam,WhatsApp,Overpayment,PAN KYC verification failed. Update here http://refund-portal.org,synthetic_generated
8245,scam,WhatsApp,Overpayment,Your electricity bill Rs 32296 unpaid. Pay now via http://secure-upi.co.in to avoid disconnection.,synthetic_generated
8246,scam,WhatsApp,KYC Update,Fake receipt generated of Rs 1682. Confirm immediately: http://govt-subsidy.in,synthetic_generated
8247,scam,SMS,Cashback Scam,Get free cashback Rs 43330 on UPI. Claim offer: http://secure-upi.co.in,synthetic_generated
8248,scam,SMS,Fake QR,Your electricity bill Rs 27669 unpaid. Pay now via http://upi-helpdesk.net to avoid disconnection.,synthetic_generated
